Categoría_id;Categoría_desc;Cadenas_id;Cadenas_desc;indicador;unidad;año;valor
5;Servicios;58;Telecomunicaciones;VAB;miles de pesos de 2018;2020;261.280.389
5;Servicios;59;Turismo;VAB;miles de pesos de 2018;2020;188.115.097
5;Servicios;60;Transporte y logística;VAB;miles de pesos de 2018;2020;377.407.867
5;Servicios;61;Salud;VAB;miles de pesos de 2018;2020;660.150.641
5;Servicios;62;Educación;VAB;miles de pesos de 2018;2020;741.521.187
5;Servicios;63;Servicios financieros;VAB;miles de pesos de 2018;2020;448.542.512
;Total Cadenas;;Total Cadenas;VAB;miles de pesos de 2018;2020;8.868.784.047
;No asignado;99;No asignado;VAB;miles de pesos de 2018;2020;1.415.275.157
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);VAB;miles de pesos de 2018;2020;10.284.059.204
1;Agroindustriales;1;Algodón textil;VAB;miles de pesos de 2018;2021;87.854.729
1;Agroindustriales;2;Apícola;VAB;miles de pesos de 2018;2021;5.170.204
1;Agroindustriales;3;Azucarera;VAB;miles de pesos de 2018;2021;30.548.826
1;Agroindustriales;4;Avícola;VAB;miles de pesos de 2018;2021;76.688.992
1;Agroindustriales;5;Porcina;VAB;miles de pesos de 2018;2021;51.444.357
1;Agroindustriales;6;Bovina;VAB;miles de pesos de 2018;2021;118.816.190
1;Agroindustriales;7;Arrocera;VAB;miles de pesos de 2018;2021;21.608.914
1;Agroindustriales;8;Maicera;VAB;miles de pesos de 2018;2021;109.844.738
1;Agroindustriales;9;Triguera;VAB;miles de pesos de 2018;2021;147.329.521
1;Agroindustriales;10;Cítricos dulces;VAB;miles de pesos de 2018;2021;6.986.184
1;Agroindustriales;11;Fruta de carozo;VAB;miles de pesos de 2018;2021;3.071.233
1;Agroindustriales;12;Láctea;VAB;miles de pesos de 2018;2021;102.043.947
1;Agroindustriales;13;Legumbres;VAB;miles de pesos de 2018;2021;36.882.903
1;Agroindustriales;14;Limón;VAB;miles de pesos de 2018;2021;10.476.533
1;Agroindustriales;15;Peras y manzanas;VAB;miles de pesos de 2018;2021;55.300.765
1;Agroindustriales;16;Sojera;VAB;miles de pesos de 2018;2021;320.644.339
1;Agroindustriales;17;Girasol;VAB;miles de pesos de 2018;2021;36.508.777
1;Agroindustriales;18;Caprina;VAB;miles de pesos de 2018;2021;272.216
1;Agroindustriales;19;Ovina;VAB;miles de pesos de 2018;2021;7.527.049
1;Agroindustriales;20;Pesca;VAB;miles de pesos de 2018;2021;72.405.642
1;Agroindustriales;21;Tabacalera;VAB;miles de pesos de 2018;2021;19.680.552
1;Agroindustriales;22;Tealera;VAB;miles de pesos de 2018;2021;1.085.366
1;Agroindustriales;23;Vitivinícola;VAB;miles de pesos de 2018;2021;70.341.537
1;Agroindustriales;24;Yerba mate;VAB;miles de pesos de 2018;2021;50.172.647
1;Agroindustriales;25;Frutas finas;VAB;miles de pesos de 2018;2021;6.390.792
1;Agroindustriales;26;Cebada;VAB;miles de pesos de 2018;2021;34.240.919
1;Agroindustriales;27;Hortícola;VAB;miles de pesos de 2018;2021;8.693.387
1;Agroindustriales;28;Maní;VAB;miles de pesos de 2018;2021;27.582.677
1;Agroindustriales;29;Olivícola;VAB;miles de pesos de 2018;2021;9.348.422
1;Agroindustriales;30;Sorgo;VAB;miles de pesos de 2018;2021;2.828.456
2;Energía y minería;31;Hidrocarburos;VAB;miles de pesos de 2018;2021;579.394.581
2;Energía y minería;32;Minería metalífera;VAB;miles de pesos de 2018;2021;59.671.500
2;Energía y minería;33;Minería no metalífera;VAB;miles de pesos de 2018;2021;121.601.794
3;Industria manufacturera;34;Equipos y aparatos eléctricos;VAB;miles de pesos de 2018;2021;35.073.351
3;Industria manufacturera;35;Automotriz y autopartista;VAB;miles de pesos de 2018;2021;256.174.850
3;Industria manufacturera;36;Construcción;VAB;miles de pesos de 2018;2021;725.789.132
3;Industria manufacturera;37;Medicamentos;VAB;miles de pesos de 2018;2021;61.970.173
3;Industria manufacturera;38;Quimica básica;VAB;miles de pesos de 2018;2021;33.729.442
3;Industria manufacturera;39;Forestal, papel y muebles;VAB;miles de pesos de 2018;2021;152.010.744
3;Industria manufacturera;40;Siderurgia;VAB;miles de pesos de 2018;2021;89.777.548
3;Industria manufacturera;41;Aluminio;VAB;miles de pesos de 2018;2021;22.255.211
3;Industria manufacturera;42;Maquinaria agrícola;VAB;miles de pesos de 2018;2021;52.841.689
3;Industria manufacturera;43;Plástica;VAB;miles de pesos de 2018;2021;100.666.658
3;Industria manufacturera;44;Cuero, marroquinería y calzado;VAB;miles de pesos de 2018;2021;20.593.767
3;Industria manufacturera;45;Agroquímica;VAB;miles de pesos de 2018;2021;19.988.721
3;Industria manufacturera;46;Equipamiento médico;VAB;miles de pesos de 2018;2021;8.594.074
2;Energía y minería;47;Energía eléctrica;VAB;miles de pesos de 2018;2021;216.506.393
3;Industria manufacturera;48;Aparatos de uso doméstico;VAB;miles de pesos de 2018;2021;19.906.490
3;Industria manufacturera;49;Bienes de capital;VAB;miles de pesos de 2018;2021;142.326.917
3;Industria manufacturera;50;Químicos de consumo;VAB;miles de pesos de 2018;2021;38.779.585
3;Industria manufacturera;51;Caucho;VAB;miles de pesos de 2018;2021;23.198.080
3;Industria manufacturera;52;Electrónica;VAB;miles de pesos de 2018;2021;21.364.216
5;Servicios;53;Servicios empresariales;VAB;miles de pesos de 2018;2021;277.370.650
5;Servicios;54;Comercio;VAB;miles de pesos de 2018;2021;1.988.054.200
5;Servicios;55;Industrias culturales;VAB;miles de pesos de 2018;2021;146.068.103
5;Servicios;56;Investigación y desarrollo;VAB;miles de pesos de 2018;2021;35.630.173
5;Servicios;57;Software y servicios informáticos;VAB;miles de pesos de 2018;2021;162.024.022
5;Servicios;58;Telecomunicaciones;VAB;miles de pesos de 2018;2021;268.019.881
5;Servicios;59;Turismo;VAB;miles de pesos de 2018;2021;215.297.099
5;Servicios;60;Transporte y logística;VAB;miles de pesos de 2018;2021;370.571.548
5;Servicios;61;Salud;VAB;miles de pesos de 2018;2021;738.492.529
5;Servicios;62;Educación;VAB;miles de pesos de 2018;2021;779.687.944
5;Servicios;63;Servicios financieros;VAB;miles de pesos de 2018;2021;453.896.338
;Total Cadenas;;Total Cadenas;VAB;miles de pesos de 2018;2021;9.769.118.220
;No asignado;99;No asignado;VAB;miles de pesos de 2018;2021;1.558.949.936
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);VAB;miles de pesos de 2018;2021;11.328.068.156
1;Agroindustriales;1;Algodón textil;VAB;%;2018;0,8
1;Agroindustriales;2;Apícola;VAB;%;2018;0
1;Agroindustriales;3;Azucarera;VAB;%;2018;0,3
1;Agroindustriales;4;Avícola;VAB;%;2018;0,6
1;Agroindustriales;5;Porcina;VAB;%;2018;0,4
1;Agroindustriales;6;Bovina;VAB;%;2018;1,1
1;Agroindustriales;7;Arrocera;VAB;%;2018;0,2
1;Agroindustriales;8;Maicera;VAB;%;2018;0,7
1;Agroindustriales;9;Triguera;VAB;%;2018;1,2
1;Agroindustriales;10;Cítricos dulces;VAB;%;2018;0,1
1;Agroindustriales;11;Fruta de carozo;VAB;%;2018;0
1;Agroindustriales;12;Láctea;VAB;%;2018;1,1
1;Agroindustriales;13;Legumbres;VAB;%;2018;0,2
1;Agroindustriales;14;Limón;VAB;%;2018;0,1
1;Agroindustriales;15;Peras y manzanas;VAB;%;2018;0,5
1;Agroindustriales;16;Sojera;VAB;%;2018;2,4
1;Agroindustriales;17;Girasol;VAB;%;2018;0,3
1;Agroindustriales;18;Caprina;VAB;%;2018;0
1;Agroindustriales;19;Ovina;VAB;%;2018;0,1
1;Agroindustriales;20;Pesca;VAB;%;2018;0,6
1;Agroindustriales;21;Tabacalera;VAB;%;2018;0,1
1;Agroindustriales;22;Tealera;VAB;%;2018;0
1;Agroindustriales;23;Vitivinícola;VAB;%;2018;0,6
1;Agroindustriales;24;Yerba mate;VAB;%;2018;0,4
1;Agroindustriales;25;Frutas finas;VAB;%;2018;0,1
1;Agroindustriales;26;Cebada;VAB;%;2018;0,3
1;Agroindustriales;27;Hortícola;VAB;%;2018;0,1
1;Agroindustriales;28;Maní;VAB;%;2018;0,2
1;Agroindustriales;29;Olivícola;VAB;%;2018;0,1
1;Agroindustriales;30;Sorgo;VAB;%;2018;0
2;Energía y minería;31;Hidrocarburos;VAB;%;2018;5
2;Energía y minería;32;Minería metalífera;VAB;%;2018;0,5
2;Energía y minería;33;Minería no metalífera;VAB;%;2018;1
3;Industria manufacturera;34;Equipos y aparatos eléctricos;VAB;%;2018;0,3
3;Industria manufacturera;35;Automotriz y autopartista;VAB;%;2018;2,5
3;Industria manufacturera;36;Construcción;VAB;%;2018;6,4
3;Industria manufacturera;37;Medicamentos;VAB;%;2018;0,5
3;Industria manufacturera;38;Quimica básica;VAB;%;2018;0,3
3;Industria manufacturera;39;Forestal, papel y muebles;VAB;%;2018;1,2
3;Industria manufacturera;40;Siderurgia;VAB;%;2018;0,8
3;Industria manufacturera;41;Aluminio;VAB;%;2018;0,3
3;Industria manufacturera;42;Maquinaria agrícola;VAB;%;2018;0,3
3;Industria manufacturera;43;Plástica;VAB;%;2018;0,9
3;Industria manufacturera;44;Cuero, marroquinería y calzado;VAB;%;2018;0,2
3;Industria manufacturera;45;Agroquímica;VAB;%;2018;0,2
3;Industria manufacturera;46;Equipamiento médico;VAB;%;2018;0,1
2;Energía y minería;47;Energía eléctrica;VAB;%;2018;1,8
3;Industria manufacturera;48;Aparatos de uso doméstico;VAB;%;2018;0,1
3;Industria manufacturera;49;Bienes de capital;VAB;%;2018;1,4
3;Industria manufacturera;50;Químicos de consumo;VAB;%;2018;0,3
3;Industria manufacturera;51;Caucho;VAB;%;2018;0,2
3;Industria manufacturera;52;Electrónica;VAB;%;2018;0,2
5;Servicios;53;Servicios empresariales;VAB;%;2018;2,5
5;Servicios;54;Comercio;VAB;%;2018;17,3
5;Servicios;55;Industrias culturales;VAB;%;2018;1,4
5;Servicios;56;Investigación y desarrollo;VAB;%;2018;0,3
5;Servicios;57;Software y servicios informáticos;VAB;%;2018;1,2
5;Servicios;58;Telecomunicaciones;VAB;%;2018;2,4
5;Servicios;59;Turismo;VAB;%;2018;2,9
5;Servicios;60;Transporte y logística;VAB;%;2018;3,5
5;Servicios;61;Salud;VAB;%;2018;6,4
5;Servicios;62;Educación;VAB;%;2018;6,8
5;Servicios;63;Servicios financieros;VAB;%;2018;4,5
;Total Cadenas;;Total Cadenas;VAB;%;2018;86,2
;No asignado;99;No asignado;VAB;%;2018;13,8
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);VAB;%;2018;100
1;Agroindustriales;1;Algodón textil;VBP;miles de pesos de 2018;2018;224.325.204
1;Agroindustriales;2;Apícola;VBP;miles de pesos de 2018;2018;7.779.043
1;Agroindustriales;3;Azucarera;VBP;miles de pesos de 2018;2018;111.549.549
1;Agroindustriales;4;Avícola;VBP;miles de pesos de 2018;2018;185.828.175
1;Agroindustriales;5;Porcina;VBP;miles de pesos de 2018;2018;173.266.663
1;Agroindustriales;6;Bovina;VBP;miles de pesos de 2018;2018;397.335.764
1;Agroindustriales;7;Arrocera;VBP;miles de pesos de 2018;2018;68.879.082
1;Agroindustriales;8;Maicera;VBP;miles de pesos de 2018;2018;210.023.423
1;Agroindustriales;9;Triguera;VBP;miles de pesos de 2018;2018;335.101.803
1;Agroindustriales;10;Cítricos dulces;VBP;miles de pesos de 2018;2018;19.324.170
1;Agroindustriales;11;Fruta de carozo;VBP;miles de pesos de 2018;2018;14.475.180
1;Agroindustriales;12;Láctea;VBP;miles de pesos de 2018;2018;351.396.051
1;Agroindustriales;13;Legumbres;VBP;miles de pesos de 2018;2018;57.899.769
1;Agroindustriales;14;Limón;VBP;miles de pesos de 2018;2018;40.668.070
1;Agroindustriales;15;Peras y manzanas;VBP;miles de pesos de 2018;2018;154.012.700
1;Agroindustriales;16;Sojera;VBP;miles de pesos de 2018;2018;694.223.272
1;Agroindustriales;17;Girasol;VBP;miles de pesos de 2018;2018;117.805.895
1;Agroindustriales;18;Caprina;VBP;miles de pesos de 2018;2018;1.225.923
1;Agroindustriales;19;Ovina;VBP;miles de pesos de 2018;2018;15.152.403
1;Agroindustriales;20;Pesca;VBP;miles de pesos de 2018;2018;123.502.799
1;Agroindustriales;21;Tabacalera;VBP;miles de pesos de 2018;2018;49.332.206
1;Agroindustriales;22;Tealera;VBP;miles de pesos de 2018;2018;2.769.199
1;Agroindustriales;23;Vitivinícola;VBP;miles de pesos de 2018;2018;148.274.454
1;Agroindustriales;24;Yerba mate;VBP;miles de pesos de 2018;2018;128.165.259
1;Agroindustriales;25;Frutas finas;VBP;miles de pesos de 2018;2018;16.522.517
1;Agroindustriales;26;Cebada;VBP;miles de pesos de 2018;2018;83.112.784
1;Agroindustriales;27;Hortícola;VBP;miles de pesos de 2018;2018;23.460.781
1;Agroindustriales;28;Maní;VBP;miles de pesos de 2018;2018;59.469.502
1;Agroindustriales;29;Olivícola;VBP;miles de pesos de 2018;2018;30.062.813
1;Agroindustriales;30;Sorgo;VBP;miles de pesos de 2018;2018;3.822.330
2;Energía y minería;31;Hidrocarburos;VBP;miles de pesos de 2018;2018;1.477.872.765
2;Energía y minería;32;Minería metalífera;VBP;miles de pesos de 2018;2018;92.683.802
2;Energía y minería;33;Minería no metalífera;VBP;miles de pesos de 2018;2018;227.746.022
3;Industria manufacturera;34;Equipos y aparatos eléctricos;VBP;miles de pesos de 2018;2018;92.066.220
3;Industria manufacturera;35;Automotriz y autopartista;VBP;miles de pesos de 2018;2018;737.569.391
3;Industria manufacturera;36;Construcción;VBP;miles de pesos de 2018;2018;1.314.645.666
3;Industria manufacturera;37;Medicamentos;VBP;miles de pesos de 2018;2018;170.875.461
3;Industria manufacturera;38;Quimica básica;VBP;miles de pesos de 2018;2018;96.458.120
3;Industria manufacturera;39;Forestal, papel y muebles;VBP;miles de pesos de 2018;2018;310.763.417
3;Industria manufacturera;40;Siderurgia;VBP;miles de pesos de 2018;2018;222.397.383
3;Industria manufacturera;41;Aluminio;VBP;miles de pesos de 2018;2018;78.095.083
3;Industria manufacturera;42;Maquinaria agrícola;VBP;miles de pesos de 2018;2018;93.899.641
3;Industria manufacturera;43;Plástica;VBP;miles de pesos de 2018;2018;320.510.940
3;Industria manufacturera;44;Cuero, marroquinería y calzado;VBP;miles de pesos de 2018;2018;64.905.390
3;Industria manufacturera;45;Agroquímica;VBP;miles de pesos de 2018;2018;51.265.217
3;Industria manufacturera;46;Equipamiento médico;VBP;miles de pesos de 2018;2018;17.595.479
2;Energía y minería;47;Energía eléctrica;VBP;miles de pesos de 2018;2018;537.196.653
3;Industria manufacturera;48;Aparatos de uso doméstico;VBP;miles de pesos de 2018;2018;48.104.875
3;Industria manufacturera;49;Bienes de capital;VBP;miles de pesos de 2018;2018;388.417.909
3;Industria manufacturera;50;Químicos de consumo;VBP;miles de pesos de 2018;2018;106.797.162
3;Industria manufacturera;51;Caucho;VBP;miles de pesos de 2018;2018;64.134.513
3;Industria manufacturera;52;Electrónica;VBP;miles de pesos de 2018;2018;117.174.131
5;Servicios;53;Servicios empresariales;VBP;miles de pesos de 2018;2018;951.474.583
5;Servicios;54;Comercio;VBP;miles de pesos de 2018;2018;2.785.992.737
5;Servicios;55;Industrias culturales;VBP;miles de pesos de 2018;2018;417.455.296
5;Servicios;56;Investigación y desarrollo;VBP;miles de pesos de 2018;2018;43.583.913
5;Servicios;57;Software y servicios informáticos;VBP;miles de pesos de 2018;2018;272.788.824
5;Servicios;58;Telecomunicaciones;VBP;miles de pesos de 2018;2018;643.673.982
5;Servicios;59;Turismo;VBP;miles de pesos de 2018;2018;956.662.422
5;Servicios;60;Transporte y logística;VBP;miles de pesos de 2018;2018;1.037.416.718
5;Servicios;61;Salud;VBP;miles de pesos de 2018;2018;1.148.322.889
5;Servicios;62;Educación;VBP;miles de pesos de 2018;2018;919.465.802
5;Servicios;63;Servicios financieros;VBP;miles de pesos de 2018;2018;876.425.962
;Total Cadenas;;Total Cadenas;VBP;miles de pesos de 2018;2018;20.533.205.151
;No asignado;99;No asignado;VBP;miles de pesos de 2018;2018;3.396.098.889
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);VBP;miles de pesos de 2018;2018;23.929.304.040
1;Agroindustriales;1;Algodón textil;VBP;%;2018;0,9
1;Agroindustriales;2;Apícola;VBP;%;2018;0
1;Agroindustriales;3;Azucarera;VBP;%;2018;0,5
1;Agroindustriales;4;Avícola;VBP;%;2018;0,8
1;Agroindustriales;5;Porcina;VBP;%;2018;0,7
1;Agroindustriales;6;Bovina;VBP;%;2018;1,7
1;Agroindustriales;7;Arrocera;VBP;%;2018;0,3
1;Agroindustriales;8;Maicera;VBP;%;2018;0,9
1;Agroindustriales;9;Triguera;VBP;%;2018;1,4
1;Agroindustriales;10;Cítricos dulces;VBP;%;2018;0,1
1;Agroindustriales;11;Fruta de carozo;VBP;%;2018;0,1
1;Agroindustriales;12;Láctea;VBP;%;2018;1,5
1;Agroindustriales;13;Legumbres;VBP;%;2018;0,2
1;Agroindustriales;14;Limón;VBP;%;2018;0,2
1;Agroindustriales;15;Peras y manzanas;VBP;%;2018;0,6
1;Agroindustriales;16;Sojera;VBP;%;2018;2,9
1;Agroindustriales;17;Girasol;VBP;%;2018;0,5
1;Agroindustriales;18;Caprina;VBP;%;2018;0
1;Agroindustriales;19;Ovina;VBP;%;2018;0,1
1;Agroindustriales;20;Pesca;VBP;%;2018;0,5
1;Agroindustriales;21;Tabacalera;VBP;%;2018;0,2
1;Agroindustriales;22;Tealera;VBP;%;2018;0
1;Agroindustriales;23;Vitivinícola;VBP;%;2018;0,6
1;Agroindustriales;24;Yerba mate;VBP;%;2018;0,5
1;Agroindustriales;25;Frutas finas;VBP;%;2018;0,1
1;Agroindustriales;26;Cebada;VBP;%;2018;0,3
1;Agroindustriales;27;Hortícola;VBP;%;2018;0,1
1;Agroindustriales;28;Maní;VBP;%;2018;0,2
1;Agroindustriales;29;Olivícola;VBP;%;2018;0,1
1;Agroindustriales;30;Sorgo;VBP;%;2018;0
2;Energía y minería;31;Hidrocarburos;VBP;%;2018;6,2
2;Energía y minería;32;Minería metalífera;VBP;%;2018;0,4
2;Energía y minería;33;Minería no metalífera;VBP;%;2018;1
3;Industria manufacturera;34;Equipos y aparatos eléctricos;VBP;%;2018;0,4
3;Industria manufacturera;35;Automotriz y autopartista;VBP;%;2018;3,1
3;Industria manufacturera;36;Construcción;VBP;%;2018;5,5
3;Industria manufacturera;37;Medicamentos;VBP;%;2018;0,7
3;Industria manufacturera;38;Quimica básica;VBP;%;2018;0,4
3;Industria manufacturera;39;Forestal, papel y muebles;VBP;%;2018;1,3
3;Industria manufacturera;40;Siderurgia;VBP;%;2018;0,9
3;Industria manufacturera;41;Aluminio;VBP;%;2018;0,3
3;Industria manufacturera;42;Maquinaria agrícola;VBP;%;2018;0,4
3;Industria manufacturera;43;Plástica;VBP;%;2018;1,3
3;Industria manufacturera;44;Cuero, marroquinería y calzado;VBP;%;2018;0,3
3;Industria manufacturera;45;Agroquímica;VBP;%;2018;0,2
3;Industria manufacturera;46;Equipamiento médico;VBP;%;2018;0,1
2;Energía y minería;47;Energía eléctrica;VBP;%;2018;2,2
3;Industria manufacturera;48;Aparatos de uso doméstico;VBP;%;2018;0,2
3;Industria manufacturera;49;Bienes de capital;VBP;%;2018;1,6
3;Industria manufacturera;50;Químicos de consumo;VBP;%;2018;0,4
3;Industria manufacturera;51;Caucho;VBP;%;2018;0,3
3;Industria manufacturera;52;Electrónica;VBP;%;2018;0,5
5;Servicios;53;Servicios empresariales;VBP;%;2018;4
5;Servicios;54;Comercio;VBP;%;2018;11,6
5;Servicios;55;Industrias culturales;VBP;%;2018;1,7
5;Servicios;56;Investigación y desarrollo;VBP;%;2018;0,2
5;Servicios;57;Software y servicios informáticos;VBP;%;2018;1,1
5;Servicios;58;Telecomunicaciones;VBP;%;2018;2,7
5;Servicios;59;Turismo;VBP;%;2018;4
5;Servicios;60;Transporte y logística;VBP;%;2018;4,3
5;Servicios;61;Salud;VBP;%;2018;4,8
5;Servicios;62;Educación;VBP;%;2018;3,8
5;Servicios;63;Servicios financieros;VBP;%;2018;3,7
;Total Cadenas;;Total Cadenas;VBP;%;2018;85,8
;No asignado;99;No asignado;VBP;%;2018;14,2
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);VBP;%;2018;100
1;Agroindustriales;1;Algodón textil;Empleo asalariado;puestos;2018;148.640
1;Agroindustriales;2;Apícola;Empleo asalariado;puestos;2018;4.745
1;Agroindustriales;3;Azucarera;Empleo asalariado;puestos;2018;37.750
1;Agroindustriales;4;Avícola;Empleo asalariado;puestos;2018;86.207
1;Agroindustriales;5;Porcina;Empleo asalariado;puestos;2018;66.200
1;Agroindustriales;6;Bovina;Empleo asalariado;puestos;2018;174.794
1;Agroindustriales;7;Arrocera;Empleo asalariado;puestos;2018;19.826
1;Agroindustriales;8;Maicera;Empleo asalariado;puestos;2018;122.400
1;Agroindustriales;9;Triguera;Empleo asalariado;puestos;2018;177.882
1;Agroindustriales;10;Cítricos dulces;Empleo asalariado;puestos;2018;15.850
1;Agroindustriales;11;Fruta de carozo;Empleo asalariado;puestos;2018;14.270
1;Agroindustriales;12;Láctea;Empleo asalariado;puestos;2018;138.495
1;Agroindustriales;13;Legumbres;Empleo asalariado;puestos;2018;36.312
1;Agroindustriales;14;Limón;Empleo asalariado;puestos;2018;14.607
1;Agroindustriales;15;Peras y manzanas;Empleo asalariado;puestos;2018;42.462
1;Agroindustriales;16;Sojera;Empleo asalariado;puestos;2018;255.483
1;Agroindustriales;17;Girasol;Empleo asalariado;puestos;2018;29.185
1;Agroindustriales;18;Caprina;Empleo asalariado;puestos;2018;479
1;Agroindustriales;19;Ovina;Empleo asalariado;puestos;2018;8.190
1;Agroindustriales;20;Pesca;Empleo asalariado;puestos;2018;35.502
1;Agroindustriales;21;Tabacalera;Empleo asalariado;puestos;2018;10.689
1;Agroindustriales;22;Tealera;Empleo asalariado;puestos;2018;1.580
1;Agroindustriales;23;Vitivinícola;Empleo asalariado;puestos;2018;54.935
1;Agroindustriales;24;Yerba mate;Empleo asalariado;puestos;2018;66.989
1;Agroindustriales;25;Frutas finas;Empleo asalariado;puestos;2018;13.399
1;Agroindustriales;26;Cebada;Empleo asalariado;puestos;2018;22.017
1;Agroindustriales;27;Hortícola;Empleo asalariado;puestos;2018;20.549
1;Agroindustriales;28;Maní;Empleo asalariado;puestos;2018;27.155
1;Agroindustriales;29;Olivícola;Empleo asalariado;puestos;2018;3.623
1;Agroindustriales;30;Sorgo;Empleo asalariado;puestos;2018;2.259
2;Energía y minería;31;Hidrocarburos;Empleo asalariado;puestos;2018;84.664
2;Energía y minería;32;Minería metalífera;Empleo asalariado;puestos;2018;11.354
2;Energía y minería;33;Minería no metalífera;Empleo asalariado;puestos;2018;64.249
3;Industria manufacturera;34;Equipos y aparatos eléctricos;Empleo asalariado;puestos;2018;25.400
3;Industria manufacturera;35;Automotriz y autopartista;Empleo asalariado;puestos;2018;140.303
3;Industria manufacturera;36;Construcción;Empleo asalariado;puestos;2018;1.122.750
3;Industria manufacturera;37;Medicamentos;Empleo asalariado;puestos;2018;41.603
3;Industria manufacturera;38;Quimica básica;Empleo asalariado;puestos;2018;5.056
3;Industria manufacturera;39;Forestal, papel y muebles;Empleo asalariado;puestos;2018;155.596
3;Industria manufacturera;40;Siderurgia;Empleo asalariado;puestos;2018;26.511
3;Industria manufacturera;41;Aluminio;Empleo asalariado;puestos;2018;2.766
3;Industria manufacturera;42;Maquinaria agrícola;Empleo asalariado;puestos;2018;13.212
3;Industria manufacturera;43;Plástica;Empleo asalariado;puestos;2018;64.478
3;Industria manufacturera;44;Cuero, marroquinería y calzado;Empleo asalariado;puestos;2018;79.554
3;Industria manufacturera;45;Agroquímica;Empleo asalariado;puestos;2018;10.504
3;Industria manufacturera;46;Equipamiento médico;Empleo asalariado;puestos;2018;5.936
2;Energía y minería;47;Energía eléctrica;Empleo asalariado;puestos;2018;81.876
3;Industria manufacturera;48;Aparatos de uso doméstico;Empleo asalariado;puestos;2018;18.362
3;Industria manufacturera;49;Bienes de capital;Empleo asalariado;puestos;2018;162.205
3;Industria manufacturera;50;Químicos de consumo;Empleo asalariado;puestos;2018;19.734
3;Industria manufacturera;51;Caucho;Empleo asalariado;puestos;2018;14.945
3;Industria manufacturera;52;Electrónica;Empleo asalariado;puestos;2018;18.927
5;Servicios;53;Servicios empresariales;Empleo asalariado;puestos;2018;654.521
5;Servicios;54;Comercio;Empleo asalariado;puestos;2018;863.509
5;Servicios;55;Industrias culturales;Empleo asalariado;puestos;2018;103.305
5;Servicios;56;Investigación y desarrollo;Empleo asalariado;puestos;2018;7.090
5;Servicios;57;Software y servicios informáticos;Empleo asalariado;puestos;2018;100.738
5;Servicios;58;Telecomunicaciones;Empleo asalariado;puestos;2018;80.340
5;Servicios;59;Turismo;Empleo asalariado;puestos;2018;527.031
5;Servicios;60;Transporte y logística;Empleo asalariado;puestos;2018;775.682
5;Servicios;61;Salud;Empleo asalariado;puestos;2018;1.053.355
5;Servicios;62;Educación;Empleo asalariado;puestos;2018;2.091.766
5;Servicios;63;Servicios financieros;Empleo asalariado;puestos;2018;283.095
;Total Cadenas;;Total Cadenas;Empleo asalariado;puestos;2018;10.362.891
;No asignado;99;No asignado;Empleo asalariado;puestos;2018;3.653.288
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);Empleo asalariado;puestos;2018;14.016.179
1;Agroindustriales;1;Algodón textil;Empleo asalariado;%;2018;1,1
1;Agroindustriales;2;Apícola;Empleo asalariado;%;2018;0
1;Agroindustriales;3;Azucarera;Empleo asalariado;%;2018;0,3
1;Agroindustriales;4;Avícola;Empleo asalariado;%;2018;0,6
1;Agroindustriales;5;Porcina;Empleo asalariado;%;2018;0,5
1;Agroindustriales;6;Bovina;Empleo asalariado;%;2018;1,2
1;Agroindustriales;7;Arrocera;Empleo asalariado;%;2018;0,1
1;Agroindustriales;8;Maicera;Empleo asalariado;%;2018;0,9
1;Agroindustriales;9;Triguera;Empleo asalariado;%;2018;1,3
1;Agroindustriales;10;Cítricos dulces;Empleo asalariado;%;2018;0,1
1;Agroindustriales;11;Fruta de carozo;Empleo asalariado;%;2018;0,1
1;Agroindustriales;12;Láctea;Empleo asalariado;%;2018;1
1;Agroindustriales;13;Legumbres;Empleo asalariado;%;2018;0,3
1;Agroindustriales;14;Limón;Empleo asalariado;%;2018;0,1
1;Agroindustriales;15;Peras y manzanas;Empleo asalariado;%;2018;0,3
1;Agroindustriales;16;Sojera;Empleo asalariado;%;2018;1,8
1;Agroindustriales;17;Girasol;Empleo asalariado;%;2018;0,2
1;Agroindustriales;18;Caprina;Empleo asalariado;%;2018;0
1;Agroindustriales;19;Ovina;Empleo asalariado;%;2018;0,1
1;Agroindustriales;20;Pesca;Empleo asalariado;%;2018;0,3
1;Agroindustriales;21;Tabacalera;Empleo asalariado;%;2018;0,1
1;Agroindustriales;22;Tealera;Empleo asalariado;%;2018;0
1;Agroindustriales;23;Vitivinícola;Empleo asalariado;%;2018;0,4
1;Agroindustriales;24;Yerba mate;Empleo asalariado;%;2018;0,5
1;Agroindustriales;25;Frutas finas;Empleo asalariado;%;2018;0,1
1;Agroindustriales;26;Cebada;Empleo asalariado;%;2018;0,2
1;Agroindustriales;27;Hortícola;Empleo asalariado;%;2018;0,1
1;Agroindustriales;28;Maní;Empleo asalariado;%;2018;0,2
1;Agroindustriales;29;Olivícola;Empleo asalariado;%;2018;0
